code_module,code_presentation,id_student,gender,region,highest_education,num_of_prev_attempts,studied_credits,disability,final_result,imd_band_numeric,age_0-35,age_35-55,age_55<=,weighted_grade,pass_rate,exam_taken,exam_score_filled,date,sum_click,withdrawn
FFF,2014B,484223,F,Ireland,Lower Than A Level,0,60,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,100.00015752823315,3.6578867555358676,0
FFF,2014B,484292,M,South Region,Lower Than A Level,2,120,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,484675,M,North Western Region,Lower Than A Level,2,120,Y,Withdrawn,5.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,485312,M,Scotland,HE Qualification,0,90,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,97.04679216397966,3.284757467049134,0
FFF,2014B,485780,F,North Region,HE Qualification,0,90,N,Pass,47.115494568324756,True,False,False,0.0,1.0,0.0,0.0,121.84539036854123,3.4502291289767837,0
FFF,2014B,487168,F,East Midlands Region,A Level or Equivalent,1,150,N,Fail,5.0,True,False,False,0.0,0.8333333333333334,0.0,0.0,118.8681946250997,3.750366005468393,0
FFF,2014B,487314,M,Wales,HE Qualification,0,60,N,Distinction,75.0,True,False,False,0.0,1.0,0.0,0.0,85.41197897616897,2.863693593680675,0
FFF,2014B,488386,F,London Region,HE Qualification,1,60,Y,Fail,25.0,True,False,False,0.0,1.0,0.0,0.0,111.73845216650713,2.1887957288726745,0
FFF,2014B,488524,M,East Midlands Region,HE Qualification,0,60,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,124.24094711117773,2.828480236428734,0
FFF,2014B,488758,M,North Region,A Level or Equivalent,1,60,N,Fail,35.0,True,False,False,0.0,0.08333333333333333,0.0,0.0,46.99444444444445,2.6263888888888887,0
FFF,2014B,489137,M,East Midlands Region,Post Graduate Qualification,0,60,N,Pass,65.0,False,True,False,0.0,1.0,0.0,0.0,114.12636142719015,3.879472563288533,0
FFF,2014B,490154,M,North Western Region,Lower Than A Level,2,60,N,Fail,5.0,True,False,False,0.0,0.4166666666666667,0.0,0.0,62.01788734492137,3.3626029950150502,0
FFF,2014B,491011,M,South East Region,A Level or Equivalent,2,120,Y,Pass,35.0,True,False,False,0.0,1.0,0.0,0.0,77.1362217454033,4.357071349124914,0
FFF,2014B,491486,M,Ireland,Lower Than A Level,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,491548,M,South East Region,A Level or Equivalent,1,60,N,Fail,55.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,-3.141489361702128,2.041843971631206,0
FFF,2014B,492088,M,North Western Region,Lower Than A Level,0,120,N,Pass,5.0,False,True,False,0.0,0.9166666666666666,0.0,0.0,119.37013170303398,2.727787472120332,0
FFF,2014B,493760,F,South Region,A Level or Equivalent,0,120,N,Distinction,95.0,True,False,False,0.0,1.0,0.0,0.0,115.53174765772613,3.470173812116869,0
FFF,2014B,494433,M,South West Region,A Level or Equivalent,0,60,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,92.53875748661228,4.63753493293966,0
FFF,2014B,494495,M,East Midlands Region,A Level or Equivalent,1,180,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,494818,F,London Region,A Level or Equivalent,0,120,N,Pass,85.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,83.98876711122372,2.6030140691302694,0
FFF,2014B,495580,F,Wales,A Level or Equivalent,0,90,N,Fail,15.0,True,False,False,0.0,0.6897457158651188,0.0,0.0,6.0,1.25,0
FFF,2014B,495618,M,South Region,Lower Than A Level,0,90,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,496590,M,South West Region,Lower Than A Level,1,120,N,Fail,25.0,True,False,False,0.0,0.4166666666666667,0.0,0.0,29.894259585133046,3.2924158801258465,0
FFF,2014B,498006,M,South Region,A Level or Equivalent,0,60,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,117.80755860314434,2.867546586537373,0
FFF,2014B,498266,M,North Western Region,A Level or Equivalent,0,120,N,Distinction,35.0,True,False,False,0.0,1.0,0.0,0.0,96.56837646565951,2.51507687417653,0
FFF,2014B,498636,M,South Region,Lower Than A Level,2,120,Y,Fail,25.0,True,False,False,0.0,0.25,0.0,0.0,19.25,2.3125,0
FFF,2014B,498828,M,East Anglian Region,A Level or Equivalent,0,60,N,Fail,25.0,True,False,False,0.0,1.0,0.0,0.0,85.43034175302269,3.536078823274905,0
FFF,2014B,499244,M,South Region,Lower Than A Level,2,90,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,499404,F,North Western Region,A Level or Equivalent,1,150,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,499813,M,North Region,A Level or Equivalent,0,120,N,Distinction,47.115494568324756,True,False,False,0.0,1.0,0.0,0.0,115.89748581725594,4.192444297030561,0
FFF,2014B,501302,F,Scotland,HE Qualification,1,60,N,Fail,45.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,12.696327419856832,2.5393246187363836,0
FFF,2014B,501421,M,West Midlands Region,Lower Than A Level,0,60,N,Fail,75.0,False,True,False,0.0,0.75,0.0,0.0,70.07522422805341,3.1918281718370083,0
FFF,2014B,502150,M,Yorkshire Region,A Level or Equivalent,1,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,502501,M,North Western Region,Lower Than A Level,0,90,N,Fail,75.0,True,False,False,0.0,1.0,0.0,0.0,113.5710862602395,3.063268159385819,0
FFF,2014B,502993,F,Yorkshire Region,A Level or Equivalent,0,60,N,Pass,15.0,True,False,False,0.0,1.0,0.0,0.0,116.94200601683845,3.3146216160359803,0
FFF,2014B,503024,F,London Region,Lower Than A Level,0,60,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,503154,M,Wales,A Level or Equivalent,2,120,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,111.38329402879458,4.281314286457827,0
FFF,2014B,503183,M,East Anglian Region,A Level or Equivalent,0,60,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,92.84507462057161,2.979535625139558,0
FFF,2014B,504583,M,South Region,Lower Than A Level,0,120,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,504700,M,South West Region,A Level or Equivalent,1,120,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,505017,M,North Western Region,A Level or Equivalent,1,60,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,78.71604601867455,4.2231130289442556,0
FFF,2014B,505131,M,East Midlands Region,Lower Than A Level,0,60,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,505826,M,North Region,A Level or Equivalent,2,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,505900,M,London Region,HE Qualification,1,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,506038,F,West Midlands Region,Lower Than A Level,0,60,N,Distinction,45.0,True,False,False,0.0,1.0,0.0,0.0,86.51355389807185,3.1118762594875067,0
FFF,2014B,506674,F,Wales,Lower Than A Level,0,300,N,Fail,35.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,25.579222677906888,2.1755477709425075,0
FFF,2014B,507577,M,North Western Region,A Level or Equivalent,0,120,N,Withdrawn,45.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,509292,M,West Midlands Region,Lower Than A Level,0,90,Y,Withdrawn,25.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,509407,M,Ireland,Lower Than A Level,2,180,N,Fail,65.0,True,False,False,0.0,0.08333333333333333,0.0,0.0,12.116638886165312,2.236522643832184,0
FFF,2014B,509866,M,South Region,A Level or Equivalent,0,60,N,Fail,25.0,True,False,False,0.0,0.6897457158651188,0.0,0.0,-0.8958333333333335,1.3125,0
FFF,2014B,510142,F,North Region,Lower Than A Level,1,150,Y,Fail,47.115494568324756,True,False,False,0.0,0.9166666666666666,0.0,0.0,87.20451437165735,3.8845220048759543,0
FFF,2014B,510420,M,North Western Region,Lower Than A Level,0,60,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,93.67543093769757,3.6769183987564955,0
FFF,2014B,510693,M,Yorkshire Region,A Level or Equivalent,1,60,N,Fail,35.0,True,False,False,0.0,0.08333333333333333,0.0,0.0,26.585042735042734,2.625,0
FFF,2014B,511350,M,Yorkshire Region,Lower Than A Level,0,60,Y,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,511912,M,South East Region,A Level or Equivalent,0,90,N,Distinction,25.0,True,False,False,0.0,1.0,0.0,0.0,96.49751906280984,4.875775923132642,0
FFF,2014B,512236,M,North Region,HE Qualification,0,120,N,Fail,47.115494568324756,True,False,False,0.0,0.3333333333333333,0.0,0.0,40.76020724067599,1.4444438374125874,0
FFF,2014B,513701,M,North Western Region,A Level or Equivalent,1,90,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,141.18644206331228,3.638717344391897,0
FFF,2014B,513796,M,East Anglian Region,Lower Than A Level,1,120,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,515965,M,London Region,HE Qualification,1,120,N,Fail,35.0,False,True,False,0.0,0.25,0.0,0.0,49.80634741075918,1.7326500422654267,0
FFF,2014B,516634,F,Scotland,HE Qualification,0,60,N,Pass,35.0,True,False,False,0.0,1.0,0.0,0.0,77.74093799990159,3.20433430348238,0
FFF,2014B,516770,M,West Midlands Region,Lower Than A Level,2,120,N,Pass,5.0,False,True,False,0.0,1.0,0.0,0.0,113.88570237750281,2.053307265114803,0
FFF,2014B,516894,M,North Western Region,A Level or Equivalent,1,90,N,Fail,35.0,True,False,False,0.0,0.6897457158651188,0.0,0.0,19.4375,1.6041666666666665,0
FFF,2014B,517274,M,North Western Region,Lower Than A Level,0,90,N,Pass,75.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,93.99691314857981,4.7734265734265735,0
FFF,2014B,517277,F,Wales,A Level or Equivalent,0,60,Y,Pass,45.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,125.45991190838295,7.2419193004703954,0
FFF,2014B,518210,M,South West Region,A Level or Equivalent,0,60,Y,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,77.87657527955876,4.476828963840267,0
FFF,2014B,518359,M,Ireland,Post Graduate Qualification,0,60,N,Distinction,47.115494568324756,False,True,False,0.0,1.0,0.0,0.0,98.94310428772907,3.110351882290931,0
FFF,2014B,521032,M,East Anglian Region,Lower Than A Level,0,90,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,521073,F,North Western Region,Lower Than A Level,2,120,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,521377,M,Ireland,A Level or Equivalent,1,60,N,Fail,95.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,10.0,1.0,0
FFF,2014B,524296,M,East Midlands Region,Lower Than A Level,0,60,N,Fail,85.0,True,False,False,0.0,1.0,0.0,0.0,82.06634175476087,3.6137719819705114,0
FFF,2014B,524379,F,London Region,Lower Than A Level,1,210,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,525874,M,North Western Region,Lower Than A Level,1,180,N,Fail,15.0,True,False,False,0.0,0.08333333333333333,0.0,0.0,15.778999582289057,1.9834377610693399,0
FFF,2014B,526303,M,Ireland,HE Qualification,3,120,N,Pass,47.115494568324756,True,False,False,0.0,0.9166666666666666,0.0,0.0,136.6265761756416,3.959652600774096,0
FFF,2014B,526821,M,North Western Region,A Level or Equivalent,0,120,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,116.32180203222768,4.417124569662085,0
FFF,2014B,527744,F,Wales,A Level or Equivalent,2,120,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,528538,F,South East Region,Lower Than A Level,0,120,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,528713,M,London Region,Lower Than A Level,1,60,N,Fail,5.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,98.06537982714453,1.5272331154684096,0
FFF,2014B,529390,M,South West Region,Lower Than A Level,1,60,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,529458,M,Ireland,Lower Than A Level,1,60,N,Withdrawn,47.115494568324756,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,530196,F,East Midlands Region,Lower Than A Level,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,532062,M,East Anglian Region,Lower Than A Level,3,120,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,532413,M,South East Region,Lower Than A Level,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,111.06742018607862,3.552912589504087,0
FFF,2014B,532575,M,West Midlands Region,Lower Than A Level,1,120,N,Fail,45.0,True,False,False,0.0,0.08333333333333333,0.0,0.0,28.782539682539685,2.791269841269841,0
FFF,2014B,533140,M,East Anglian Region,Lower Than A Level,0,60,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,533141,M,Wales,A Level or Equivalent,0,60,N,Fail,5.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,21.030282555282554,2.829156429156429,0
FFF,2014B,533198,F,East Anglian Region,Lower Than A Level,2,120,Y,Withdrawn,65.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,533217,M,South Region,A Level or Equivalent,1,120,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,117.88198212763108,2.7888267816666525,0
FFF,2014B,534318,F,Yorkshire Region,Lower Than A Level,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,535460,M,London Region,A Level or Equivalent,1,90,N,Withdrawn,65.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,536636,M,East Midlands Region,A Level or Equivalent,0,120,N,Fail,35.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,134.38584222794748,2.941297250507777,0
FFF,2014B,536711,M,North Western Region,Lower Than A Level,1,120,Y,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,537322,M,Scotland,A Level or Equivalent,0,90,N,Withdrawn,75.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,537703,M,North Western Region,A Level or Equivalent,0,60,N,Distinction,15.0,True,False,False,0.0,1.0,0.0,0.0,85.45908979656227,4.481154818358698,0
FFF,2014B,537938,M,South West Region,A Level or Equivalent,0,120,N,Pass,55.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,111.42769890359803,4.758085183578604,0
FFF,2014B,539401,M,London Region,A Level or Equivalent,2,120,N,Withdrawn,25.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,539444,M,South Region,A Level or Equivalent,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,87.21810536578778,2.821161657198453,0
FFF,2014B,539922,F,Scotland,HE Qualification,2,120,N,Pass,75.0,False,True,False,0.0,0.8333333333333334,0.0,0.0,124.78647913619892,3.0559660034506266,0
FFF,2014B,540909,M,West Midlands Region,A Level or Equivalent,1,120,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,541281,F,London Region,Lower Than A Level,0,60,N,Withdrawn,55.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,541327,F,Scotland,Lower Than A Level,1,60,N,Fail,35.0,False,True,False,0.0,0.16666666666666666,0.0,0.0,27.5,2.0,0
FFF,2014B,541478,M,London Region,Lower Than A Level,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,542287,F,North Western Region,A Level or Equivalent,0,60,N,Pass,35.0,True,False,False,0.0,1.0,0.0,0.0,105.57059643768895,3.684954344722428,0
FFF,2014B,542557,M,Scotland,HE Qualification,0,60,N,Distinction,95.0,False,True,False,0.0,1.0,0.0,0.0,91.40803589144272,2.675771977324329,0
FFF,2014B,543686,M,East Midlands Region,A Level or Equivalent,0,60,Y,Pass,5.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,85.9895853960606,3.0608831841761828,0
FFF,2014B,543785,M,North Region,Lower Than A Level,2,270,N,Withdrawn,47.115494568324756,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,544108,M,North Region,A Level or Equivalent,0,60,N,Pass,45.0,True,False,False,0.0,0.8333333333333334,0.0,0.0,95.92833638583639,3.2550712898212897,0
FFF,2014B,544140,M,Wales,Lower Than A Level,0,60,N,Fail,15.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,49.07115600448934,2.7403703703703703,0
FFF,2014B,544271,M,South Region,A Level or Equivalent,0,60,N,Distinction,65.0,True,False,False,0.0,1.0,0.0,0.0,118.52901906633929,4.532021995143687,0
FFF,2014B,544276,M,London Region,Lower Than A Level,0,60,N,Withdrawn,15.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,544593,M,Ireland,A Level or Equivalent,0,120,N,Fail,15.0,False,True,False,0.0,1.0,0.0,0.0,108.56143635613125,3.0958381044915027,0
FFF,2014B,545119,M,South Region,Lower Than A Level,2,150,Y,Pass,95.0,False,True,False,0.0,0.8333333333333334,0.0,0.0,85.42841657059441,4.321256362184401,0
FFF,2014B,545637,M,West Midlands Region,Lower Than A Level,0,60,N,Pass,5.0,False,True,False,0.0,1.0,0.0,0.0,84.34718192895853,4.713233534327393,0
FFF,2014B,545741,M,South Region,Lower Than A Level,0,60,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,94.4561803282476,4.683969171804199,0
FFF,2014B,546071,M,Scotland,A Level or Equivalent,0,90,N,Pass,75.0,False,True,False,0.0,1.0,0.0,0.0,94.64057025096399,3.4663714753083377,0
FFF,2014B,546394,M,Wales,HE Qualification,1,120,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,546627,M,East Midlands Region,Lower Than A Level,0,60,N,Pass,85.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,94.92471149241516,3.5278099307221664,0
FFF,2014B,546961,M,East Anglian Region,A Level or Equivalent,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,88.63565284763546,3.823344630731587,0
FFF,2014B,547128,M,Wales,A Level or Equivalent,1,190,Y,Pass,25.0,False,True,False,0.0,0.9166666666666666,0.0,0.0,131.55675648036993,4.467703342409225,0
FFF,2014B,547413,F,North Western Region,No Formal quals,0,90,N,Fail,5.0,True,False,False,0.0,0.5,0.0,0.0,63.726872409159384,2.9598573970538906,0
FFF,2014B,547506,M,South East Region,A Level or Equivalent,0,60,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,93.25054662994803,4.7722003739609375,0
FFF,2014B,547569,M,North Region,A Level or Equivalent,0,60,N,Fail,45.0,False,True,False,0.0,0.25,0.0,0.0,14.349699087144739,3.3314843062076265,0
FFF,2014B,547680,M,South East Region,A Level or Equivalent,1,120,N,Distinction,25.0,True,False,False,0.0,1.0,0.0,0.0,87.02170173544557,3.3741440017183053,0
FFF,2014B,547884,M,South East Region,Lower Than A Level,1,60,N,Fail,55.0,True,False,False,0.0,0.8333333333333334,0.0,0.0,175.56145502645504,8.479497354497354,0
FFF,2014B,548332,M,North Region,A Level or Equivalent,1,120,Y,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,548424,M,London Region,Lower Than A Level,1,60,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,94.9552728156965,3.010532129923456,0
FFF,2014B,548573,M,North Western Region,Lower Than A Level,1,120,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,548926,F,East Anglian Region,A Level or Equivalent,1,120,N,Fail,75.0,True,False,False,0.0,0.08333333333333333,0.0,0.0,64.98214285714286,5.089285714285714,0
FFF,2014B,549792,M,East Anglian Region,HE Qualification,1,90,N,Fail,75.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,163.90440729365412,4.403401167965597,0
FFF,2014B,550003,M,Scotland,A Level or Equivalent,0,60,N,Fail,55.0,False,True,False,0.0,0.16666666666666666,0.0,0.0,23.69464285714286,3.0419642857142857,0
FFF,2014B,550038,M,Yorkshire Region,Lower Than A Level,0,60,N,Pass,15.0,False,True,False,0.0,1.0,0.0,0.0,84.29384295157246,3.1978653074423264,0
FFF,2014B,550097,F,South Region,A Level or Equivalent,0,60,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,100.38774986856383,3.697410921145531,0
FFF,2014B,550246,M,South East Region,Lower Than A Level,2,120,N,Fail,85.0,False,True,False,0.0,0.16666666666666666,0.0,0.0,66.5,1.1666666666666667,0
FFF,2014B,550498,M,Yorkshire Region,Lower Than A Level,0,60,N,Fail,55.0,True,False,False,0.0,0.08333333333333333,0.0,0.0,7.103579895685159,2.5489331436699856,0
FFF,2014B,550903,M,Scotland,HE Qualification,0,60,Y,Distinction,55.0,True,False,False,0.0,1.0,0.0,0.0,102.10633392044616,2.646894778269692,0
FFF,2014B,550925,M,Wales,Lower Than A Level,0,90,N,Pass,15.0,True,False,False,0.0,1.0,0.0,0.0,96.76782137522738,3.0109586918233537,0
FFF,2014B,551636,M,North Western Region,A Level or Equivalent,2,120,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,552284,M,East Anglian Region,A Level or Equivalent,2,120,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,134.5234945830184,5.4503023431594855,0
FFF,2014B,552395,M,Yorkshire Region,A Level or Equivalent,1,60,Y,Fail,5.0,True,False,False,0.0,1.0,0.0,0.0,182.66666666666666,3.5,0
FFF,2014B,552648,M,North Western Region,Lower Than A Level,1,90,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,154.48484776693732,4.891563466936601,0
FFF,2014B,553032,M,Yorkshire Region,A Level or Equivalent,0,120,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,553160,M,North Western Region,A Level or Equivalent,0,60,N,Fail,5.0,False,True,False,0.0,0.6666666666666666,0.0,0.0,53.308153118708745,3.422157452276183,0
FFF,2014B,554597,M,North Western Region,Lower Than A Level,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,554881,M,West Midlands Region,Lower Than A Level,0,150,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,106.06712006049013,5.705222493073542,0
FFF,2014B,555691,M,Scotland,Lower Than A Level,1,210,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,555929,F,South East Region,Lower Than A Level,2,120,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,101.3903520989719,3.2708938514061447,0
FFF,2014B,556052,M,London Region,Lower Than A Level,0,120,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,556126,M,London Region,A Level or Equivalent,1,60,Y,Withdrawn,85.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
FFF,2014B,556140,M,South Region,Lower Than A Level,1,240,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,116.13300665890716,3.91517995933,0
FFF,2014B,556492,M,South Region,A Level or Equivalent,2,240,N,Fail,95.0,True,False,False,0.0,1.0,0.0,0.0,153.7761778249583,7.026268939988452,0
FFF,2014B,557141,M,South Region,Lower Than A Level,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
