code_module;code_presentation;id_student;gender;region;highest_education;num_of_prev_attempts;studied_credits;disability;imd_band_numeric;age_0-35;age_35-55;age_55<=;weighted_grade;pass_rate;exam_taken;exam_score_filled;date;sum_click;withdrawn
DDD;2014J;681356;F;Scotland;HE Qualification;0;90;N;25.0;True;False;False;0.0;1.0;1.0;58.0;173.92650012025013;1.4937394781144782;0
BBB;2013J;604921;F;Ireland;Lower Than A Level;0;60;N;5.0;False;True;False;0.0;0.8181818181818182;0.0;0.0;105.78203419352113;1.8800827467189545;0
FFF;2013J;587324;M;Scotland;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013B;543383;M;North Region;A Level or Equivalent;0;60;N;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;577638;F;West Midlands Region;A Level or Equivalent;0;90;Y;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013B;548791;F;Scotland;HE Qualification;0;60;Y;65.0;False;True;False;0.0;0.9090909090909091;0.0;0.0;89.12524120759414;1.7796706561412445;0
DDD;2014J;496916;M;South Region;Lower Than A Level;0;60;N;45.0;False;True;False;0.0;1.0;1.0;91.0;86.77504016298977;1.7885919637028056;0
FFF;2013J;587690;F;London Region;A Level or Equivalent;0;90;N;25.0;True;False;False;0.0;1.0;0.0;0.0;67.88462563846349;3.7235704621931967;0
FFF;2014J;677456;M;Scotland;Lower Than A Level;0;60;N;5.0;False;True;False;0.0;1.0;0.0;0.0;105.63494384672613;3.6876453997751755;0
FFF;2014J;644791;M;East Midlands Region;Lower Than A Level;0;60;N;25.0;False;True;False;0.0;1.0;0.0;0.0;96.93962297470624;3.187799284702171;0
EEE;2014J;682355;M;South Region;A Level or Equivalent;0;90;N;95.0;True;False;False;0.0;1.0;0.0;0.0;114.41458669384203;2.94033772341463;0
GGG;2014J;1782236;F;South Region;A Level or Equivalent;0;30;Y;75.0;False;True;False;0.0;1.0;0.0;0.0;124.28973245273247;2.2023672623672623;0
BBB;2013B;402660;F;East Midlands Region;Lower Than A Level;0;60;N;55.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2014J;2282620;M;West Midlands Region;A Level or Equivalent;0;60;N;5.0;True;False;False;0.0;0.3333333333333333;0.0;0.0;29.321670279154393;3.5848700142386245;0
DDD;2013J;548301;F;West Midlands Region;HE Qualification;0;60;N;45.0;True;False;False;0.0;1.0;1.0;64.0;97.30618680189515;1.9429288651620669;0
DDD;2013J;473640;M;North Western Region;Lower Than A Level;1;60;N;5.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014B;485594;F;West Midlands Region;A Level or Equivalent;0;180;N;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2014B;578634;M;South Region;Lower Than A Level;0;60;N;47.115494568324756;True;False;False;0.0;1.0;0.0;0.0;94.06604562931093;4.881411785493419;0
GGG;2013J;575554;F;South East Region;A Level or Equivalent;0;30;N;15.0;False;True;False;0.0;0.6666666666666666;0.0;0.0;105.31454613095238;1.5829613095238095;0
EEE;2014J;680442;M;Scotland;Lower Than A Level;0;120;N;65.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
AAA;2014J;275792;F;East Anglian Region;HE Qualification;0;60;N;55.0;True;False;False;0.0;1.0;0.0;0.0;108.54198412414526;2.521226950798562;0
CCC;2014J;188273;F;East Anglian Region;A Level or Equivalent;0;60;N;15.0;True;False;False;0.0;0.75;1.0;70.0;59.07844733768648;2.0455121569252004;0
DDD;2014J;647937;M;West Midlands Region;A Level or Equivalent;0;120;Y;5.0;True;False;False;0.0;1.0;1.0;84.0;98.53624423963134;1.3859924530822147;0
CCC;2014B;596699;M;East Anglian Region;HE Qualification;0;240;N;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;307245;M;North Region;Lower Than A Level;2;60;N;75.0;True;False;False;0.0;1.0;0.0;0.0;76.27798489255443;4.1303802460689205;0
FFF;2014B;572870;M;East Midlands Region;A Level or Equivalent;0;120;N;25.0;False;True;False;0.0;1.0;0.0;0.0;82.08412737876465;2.758848904083259;0
BBB;2014B;626843;F;London Region;A Level or Equivalent;0;60;N;5.0;True;False;False;0.0;0.6363636363636364;0.0;0.0;98.15288220551379;1.5704260651629074;0
BBB;2014B;613047;F;Scotland;Lower Than A Level;0;60;N;25.0;False;True;False;0.0;0.8181818181818182;0.0;0.0;88.19957983193277;2.0794817927170866;0
BBB;2013J;498755;F;London Region;A Level or Equivalent;0;120;N;5.0;True;False;False;0.0;1.0;0.0;0.0;79.62282913165267;2.212920168067227;0
CCC;2014J;628618;M;South West Region;A Level or Equivalent;0;30;N;65.0;True;False;False;0.0;0.375;0.0;0.0;77.63809523809525;3.438095238095238;0
FFF;2014B;622701;M;North Western Region;A Level or Equivalent;0;90;Y;15.0;True;False;False;0.0;0.9166666666666666;0.0;0.0;89.89749402710635;2.7326867507370443;0
GGG;2014B;568572;M;London Region;A Level or Equivalent;0;90;N;65.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013J;559382;F;South West Region;A Level or Equivalent;0;180;N;85.0;True;False;False;0.0;1.0;0.0;0.0;118.07396254058763;1.4030517560631601;0
BBB;2013B;472182;F;South East Region;A Level or Equivalent;0;120;Y;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;578152;M;Wales;Lower Than A Level;0;90;N;95.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014B;616439;M;East Anglian Region;A Level or Equivalent;0;60;N;55.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;566185;F;West Midlands Region;A Level or Equivalent;0;120;N;5.0;False;True;False;0.0;1.0;1.0;40.0;96.62969628064091;1.4377669049961423;0
CCC;2014J;566464;M;South Region;A Level or Equivalent;0;60;N;15.0;True;False;False;0.0;0.625;1.0;64.0;117.80576548566046;1.4323516776630056;0
CCC;2014B;2436400;M;North Western Region;Lower Than A Level;0;90;N;25.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014B;474153;M;London Region;Lower Than A Level;3;150;N;5.0;True;False;False;0.0;0.6666666666666666;0.0;0.0;51.1436681344681;1.8136099316202081;0
CCC;2014J;2216442;M;Yorkshire Region;No Formal quals;0;90;N;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013B;2522335;M;Scotland;A Level or Equivalent;1;60;N;85.0;True;False;False;0.0;1.0;0.0;0.0;111.83716160258498;1.9774065588682526;0
DDD;2013B;146089;M;North Western Region;HE Qualification;0;60;N;5.0;True;False;False;0.0;0.6377753701697364;0.5652582159624413;31.854460093896712;62.0;1.0;0
BBB;2014J;484550;F;Wales;Lower Than A Level;0;120;N;15.0;True;False;False;0.0;0.2;0.0;0.0;11.31388888888889;1.527777777777778;0
FFF;2014B;163332;M;London Region;HE Qualification;0;60;N;15.0;False;True;False;0.0;0.25;0.0;0.0;57.59312993272949;1.852672722778396;0
BBB;2013B;395107;F;East Anglian Region;Lower Than A Level;0;180;N;75.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;682961;M;North Region;Lower Than A Level;0;60;N;47.115494568324756;False;True;False;0.0;1.0;1.0;100.0;95.49857911051797;2.4108609927283324;0
FFF;2014J;640752;M;North Western Region;HE Qualification;0;60;N;55.0;True;False;False;0.0;0.9166666666666666;0.0;0.0;128.9496506444571;4.774949407342956;0
BBB;2013J;84812;F;East Anglian Region;A Level or Equivalent;0;120;N;85.0;True;False;False;0.0;1.0;0.0;0.0;81.95035986616868;1.9483567215302198;0
GGG;2014J;237921;F;London Region;Lower Than A Level;0;30;N;55.0;False;True;False;0.0;1.0;0.0;0.0;132.60304701962986;3.213273847755272;0
FFF;2014B;618216;F;South East Region;A Level or Equivalent;0;60;N;95.0;True;False;False;0.0;1.0;0.0;0.0;108.50710661644509;2.9139970235656607;0
DDD;2013B;338669;M;North Western Region;Lower Than A Level;0;60;N;75.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013B;529381;M;London Region;Lower Than A Level;0;60;N;35.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;567304;M;London Region;Lower Than A Level;0;60;N;45.0;True;False;False;0.0;0.6666666666666666;1.0;64.0;122.32975561260446;2.601701399375818;0
CCC;2014B;630635;M;London Region;A Level or Equivalent;0;60;N;5.0;False;True;False;0.0;0.75;0.0;0.0;116.0381592854144;2.7966051237855316;0
FFF;2013B;558018;M;North Region;A Level or Equivalent;0;60;N;47.115494568324756;False;True;False;0.0;1.0;0.0;0.0;82.26113101487248;2.884397184424754;0
BBB;2013J;567429;F;East Midlands Region;Lower Than A Level;0;60;N;65.0;True;False;False;0.0;0.8181818181818182;0.0;0.0;93.52024429563492;1.8870256696428571;0
FFF;2014J;599297;M;Yorkshire Region;A Level or Equivalent;1;120;N;15.0;True;False;False;0.0;0.16666666666666666;0.0;0.0;16.878307169021454;1.807598116169545;0
FFF;2013J;574856;M;Wales;Lower Than A Level;0;60;N;25.0;True;False;False;0.0;0.08333333333333333;0.0;0.0;17.65646853146853;2.0067016317016315;0
FFF;2013B;551137;M;Yorkshire Region;Lower Than A Level;0;60;N;5.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;407487;F;South West Region;A Level or Equivalent;1;120;N;55.0;True;False;False;0.0;0.6666666666666666;0.0;0.0;42.32048898071625;1.5446625344352618;0
FFF;2014J;645638;M;South West Region;A Level or Equivalent;0;120;N;75.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;606990;M;London Region;Lower Than A Level;0;60;N;35.0;True;False;False;0.0;0.9166666666666666;0.0;0.0;88.85549696925911;3.255763696840767;0
BBB;2013B;553572;F;Yorkshire Region;A Level or Equivalent;0;60;N;25.0;False;True;False;0.0;1.0;0.0;0.0;116.57175690836827;1.6103751036131329;0
FFF;2013B;420699;M;Ireland;A Level or Equivalent;0;60;N;47.115494568324756;False;True;False;0.0;0.9166666666666666;0.0;0.0;89.49107788343998;2.4821791447918;0
CCC;2014B;603791;M;Scotland;Lower Than A Level;0;120;N;25.0;True;False;False;0.0;0.5308303886925795;0.5279151943462898;36.93851590106007;0.5714285714285714;01.май;0
CCC;2014J;648590;M;London Region;A Level or Equivalent;0;120;N;95.0;True;False;False;0.0;1.0;1.0;32.0;53.66531882812029;2.5336888053300255;0
DDD;2013J;474385;F;North Western Region;Lower Than A Level;1;60;N;55.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;233868;M;South Region;HE Qualification;1;60;N;35.0;True;False;False;0.0;0.16666666666666666;0.0;0.0;36.6;2.683333333333333;0
EEE;2014J;675773;M;Yorkshire Region;A Level or Equivalent;0;90;N;25.0;True;False;False;0.0;1.0;0.0;0.0;71.61942243271578;3.390643377233934;0
BBB;2014B;565402;F;South Region;Lower Than A Level;1;180;N;85.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;205442;M;Ireland;HE Qualification;0;60;N;47.115494568324756;False;True;False;0.0;1.0;1.0;84.0;112.25235459489663;1.6491182624381995;0
FFF;2014J;638388;M;East Anglian Region;A Level or Equivalent;0;60;N;65.0;True;False;False;0.0;1.0;0.0;0.0;110.29501544036084;3.9428436915547214;0
FFF;2013J;2290883;M;North Region;HE Qualification;0;60;N;85.0;False;True;False;0.0;1.0;0.0;0.0;114.46421293908745;3.3976948513285774;0
DDD;2013J;1580084;F;North Western Region;A Level or Equivalent;0;60;N;45.0;False;True;False;0.0;0.6666666666666666;0.0;0.0;59.82583754202336;1.6219255351868516;0
BBB;2014B;627613;M;North Western Region;Lower Than A Level;0;60;N;95.0;True;False;False;0.0;0.18181818181818182;0.0;0.0;15.591452991452993;2.2683760683760683;0
BBB;2013J;586996;F;Wales;A Level or Equivalent;0;60;N;95.0;False;True;False;0.0;1.0;0.0;0.0;112.34274403924326;1.678324745132041;0
GGG;2013J;2638532;M;South West Region;A Level or Equivalent;0;30;N;45.0;False;True;False;0.0;1.0;0.0;0.0;145.7219987995198;4.524099639855942;0
FFF;2013J;607011;M;East Anglian Region;A Level or Equivalent;0;60;N;25.0;False;True;False;0.0;0.16666666666666666;0.0;0.0;17.06084393216746;2.1197005829358773;0
BBB;2013B;435245;F;Yorkshire Region;Lower Than A Level;0;60;N;15.0;False;True;False;0.0;0.9090909090909091;0.0;0.0;79.09751606841188;1.6256414218050448;0
DDD;2013J;585098;M;West Midlands Region;A Level or Equivalent;0;60;N;95.0;True;False;False;0.0;1.0;1.0;47.0;122.26322378362042;1.5599179590116226;0
DDD;2014B;609570;F;West Midlands Region;HE Qualification;0;60;N;65.0;True;False;False;0.0;0.6666666666666666;0.0;0.0;67.38751150218542;1.6209694425274135;0
GGG;2014J;637280;M;West Midlands Region;Lower Than A Level;0;30;N;45.0;True;False;False;0.0;1.0;0.0;0.0;139.40802125774553;3.866702697493139;0
DDD;2013J;594880;F;South East Region;A Level or Equivalent;0;90;N;45.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;483108;F;North Western Region;A Level or Equivalent;1;30;N;85.0;True;False;False;0.0;0.25;0.0;0.0;58.93521349565467;1.9634933304855906;0
FFF;2014J;657330;M;North Region;A Level or Equivalent;0;60;N;15.0;True;False;False;0.0;1.0;0.0;0.0;75.35875794064565;3.3513742724102125;0
AAA;2014J;390890;M;Scotland;A Level or Equivalent;1;90;N;5.0;True;False;False;0.0;1.0;0.0;0.0;121.12537868480725;2.5708616780045355;0
BBB;2014B;507009;F;London Region;Lower Than A Level;0;120;N;25.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014J;652605;F;North Western Region;HE Qualification;0;120;N;5.0;True;False;False;0.0;1.0;0.0;0.0;59.048363095238095;2.4769345238095237;0
FFF;2013B;550272;M;South Region;A Level or Equivalent;0;60;N;85.0;True;False;False;0.0;1.0;0.0;0.0;116.6650125958617;3.6153459060942614;0
GGG;2014B;619520;F;South East Region;Lower Than A Level;0;30;Y;25.0;True;False;False;0.0;0.3333333333333333;0.0;0.0;112.46825396825398;1.6253968253968254;0
DDD;2014J;2418277;M;East Midlands Region;HE Qualification;0;60;N;95.0;False;True;False;0.0;0.8333333333333334;1.0;49.0;100.27371681235608;1.8152749760580311;0
DDD;2014J;103891;M;South Region;HE Qualification;1;90;N;75.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;495903;M;West Midlands Region;Lower Than A Level;0;60;N;5.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;674388;M;North Western Region;Lower Than A Level;0;120;N;5.0;True;False;False;0.0;0.6666666666666666;1.0;44.0;82.84519961830885;1.5921457289953624;0
DDD;2013J;240641;F;North Region;A Level or Equivalent;0;60;N;47.115494568324756;True;False;False;0.0;1.0;1.0;64.0;76.2871339351898;1.7936166152212156;0
GGG;2014B;594167;F;East Anglian Region;Lower Than A Level;0;30;N;55.0;True;False;False;0.0;1.0;0.0;0.0;123.58846595655807;4.135458437761069;0
CCC;2014B;559770;M;South East Region;HE Qualification;0;60;N;95.0;False;True;False;0.0;1.0;1.0;54.0;118.77263015824036;2.293490540012633;0
FFF;2014B;630654;M;East Anglian Region;Lower Than A Level;0;90;N;45.0;True;False;False;0.0;1.0;0.0;0.0;150.40572453185823;4.209707175992013;0
DDD;2014J;381439;M;Scotland;HE Qualification;0;60;N;95.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;603260;F;South West Region;Lower Than A Level;0;60;N;95.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2014B;623474;M;North Western Region;Lower Than A Level;0;60;N;65.0;True;False;False;0.0;0.08333333333333333;0.0;0.0;15.49804952881876;2.3338264299802765;0
FFF;2014B;628098;M;London Region;A Level or Equivalent;0;60;N;55.0;True;False;False;0.0;1.0;0.0;0.0;69.55374364565488;3.388742355986325;0
DDD;2013J;545093;F;South West Region;A Level or Equivalent;0;60;N;95.0;True;False;False;0.0;1.0;1.0;82.0;107.36473787079055;2.070074509672745;0
AAA;2014J;2085209;F;North Region;HE Qualification;0;60;N;45.0;False;True;False;0.0;1.0;0.0;0.0;133.51573904995;4.617648714595172;0
CCC;2014B;556246;M;North Region;Lower Than A Level;0;60;N;47.115494568324756;True;False;False;0.0;1.0;1.0;90.0;94.07891666700999;2.233844747599524;0
FFF;2014J;640393;M;Scotland;A Level or Equivalent;0;120;N;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014B;434841;M;Scotland;A Level or Equivalent;0;60;N;45.0;True;False;False;0.0;0.16666666666666666;1.0;44.0;61.81;1.8366666666666667;0
DDD;2014B;629725;M;North Western Region;A Level or Equivalent;0;60;N;75.0;True;False;False;0.0;0.8333333333333334;1.0;78.0;81.50079400592357;1.6251264279412652;0
BBB;2014J;652149;F;East Anglian Region;No Formal quals;0;60;N;25.0;True;False;False;0.0;1.0;0.0;0.0;99.83923784703755;3.48306710870002;0
FFF;2014B;630966;M;North Western Region;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;1.0;0.0;0.0;99.53959328065568;3.760774500839533;0
DDD;2014J;564000;F;Wales;A Level or Equivalent;1;60;N;65.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;609242;M;North Western Region;Lower Than A Level;1;120;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;636503;F;East Midlands Region;A Level or Equivalent;0;120;N;15.0;True;False;False;0.0;0.6666666666666666;1.0;40.0;97.13203786183756;1.4448246255998598;0
DDD;2013J;366267;F;North Region;Lower Than A Level;1;60;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014B;628333;F;South Region;A Level or Equivalent;0;60;Y;75.0;True;False;False;0.0;0.8333333333333334;1.0;49.0;89.00476932733031;1.6566954951101294;0
BBB;2014J;2677541;F;Wales;Lower Than A Level;1;120;N;55.0;True;False;False;0.0;0.8;0.0;0.0;102.85142889800176;2.773289020271574;0
DDD;2013J;1903131;M;East Anglian Region;Lower Than A Level;0;120;N;45.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2014B;633924;M;London Region;HE Qualification;0;60;N;15.0;False;True;False;0.0;0.5833333333333334;0.0;0.0;66.46656410231479;2.691796985444492;0
FFF;2013J;600676;M;South East Region;Lower Than A Level;0;60;N;65.0;False;True;False;0.0;1.0;0.0;0.0;101.33210756391236;2.8494972941221794;0
DDD;2014J;614912;F;West Midlands Region;A Level or Equivalent;0;60;N;65.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2014J;586474;M;East Anglian Region;A Level or Equivalent;0;30;N;95.0;True;False;False;0.0;0.75;0.0;0.0;89.87768829822606;4.450381004070935;0
EEE;2014B;571963;M;North Region;A Level or Equivalent;1;90;N;35.0;True;False;False;0.0;1.0;0.0;0.0;101.014312335789;3.2502758053823912;0
BBB;2013J;541171;F;Wales;A Level or Equivalent;0;120;N;65.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014J;572106;F;West Midlands Region;A Level or Equivalent;0;90;N;45.0;True;False;False;0.0;0.6;0.0;0.0;79.8;февр.35;0
FFF;2013J;580477;M;East Anglian Region;Lower Than A Level;0;120;Y;85.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2014J;674935;M;Wales;A Level or Equivalent;0;90;N;95.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;520332;M;Scotland;A Level or Equivalent;1;60;N;15.0;True;False;False;0.0;0.5;1.0;44.0;117.42366302656083;1.812287481282973;0
BBB;2014B;560920;F;London Region;A Level or Equivalent;1;120;N;35.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2014J;678618;F;South East Region;Lower Than A Level;0;30;N;85.0;True;False;False;0.0;1.0;0.0;0.0;142.46942110177403;2.7471521942110178;0
FFF;2013J;581253;M;West Midlands Region;Lower Than A Level;0;60;N;55.0;False;True;False;0.0;0.8333333333333334;0.0;0.0;148.44987798341086;4.2242239307885034;0
BBB;2014J;648182;F;South West Region;A Level or Equivalent;0;60;N;45.0;False;True;False;0.0;0.8;0.0;0.0;78.94482435294307;2.4407308677387247;0
FFF;2014B;443007;M;North Western Region;A Level or Equivalent;0;60;N;15.0;True;False;False;0.0;1.0;0.0;0.0;86.0493626507044;3.0795970903546874;0
FFF;2013J;597241;M;West Midlands Region;A Level or Equivalent;0;120;N;5.0;True;False;False;0.0;1.0;0.0;0.0;78.79413761509117;3.0622420945341573;0
CCC;2014B;1551895;M;North Western Region;HE Qualification;0;120;N;35.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;490313;M;East Anglian Region;A Level or Equivalent;0;30;N;55.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014J;623441;F;Yorkshire Region;A Level or Equivalent;0;60;N;5.0;False;True;False;0.0;1.0;0.0;0.0;49.28179244407315;3.4760547201336673;0
BBB;2013J;573831;F;East Midlands Region;Lower Than A Level;0;60;Y;5.0;True;False;False;0.0;0.7272727272727273;0.0;0.0;83.08530584823689;1.8826140852002922;0
FFF;2014J;681973;M;South East Region;A Level or Equivalent;0;60;N;95.0;True;False;False;0.0;0.8333333333333334;0.0;0.0;135.6209030977899;5.50977296917745;0
BBB;2014B;200506;F;North Western Region;Lower Than A Level;0;60;N;35.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014B;612919;F;Scotland;A Level or Equivalent;0;75;N;25.0;False;True;False;0.0;1.0;0.0;0.0;109.78130426087682;1.5602585350589488;0
BBB;2014B;626746;F;South Region;A Level or Equivalent;0;60;N;75.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2014J;684225;M;South Region;A Level or Equivalent;0;60;N;85.0;True;False;False;0.0;1.0;0.0;0.0;121.35459000347322;3.3482292611086306;0
DDD;2013J;593338;M;East Midlands Region;Lower Than A Level;0;60;N;65.0;True;False;False;0.0;0.8333333333333334;1.0;42.0;77.37072899777819;1.8198931457128178;0
BBB;2013J;251815;F;Wales;Lower Than A Level;1;90;Y;15.0;False;True;False;0.0;0.5454545454545454;0.0;0.0;163.54166666666666;2.5416666666666665;0
CCC;2014B;129198;F;North Western Region;HE Qualification;0;150;Y;25.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013B;521755;F;North Region;Lower Than A Level;1;120;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;530663;F;South Region;A Level or Equivalent;0;150;N;55.0;True;False;False;0.0;1.0;1.0;94.0;64.44176691837853;1.835838293996159;0
DDD;2013J;319479;F;Scotland;HE Qualification;0;60;N;65.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;568774;M;West Midlands Region;A Level or Equivalent;0;120;N;15.0;True;False;False;0.0;0.9166666666666666;0.0;0.0;108.35265356019471;4.271244907170321;0
EEE;2013J;610503;M;West Midlands Region;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;1.0;0.0;0.0;85.17473083198277;2.80449776087077;0
FFF;2014B;613461;M;Scotland;Lower Than A Level;0;90;N;95.0;True;False;False;0.0;1.0;0.0;0.0;124.11017587829222;2.4384412786351843;0
DDD;2013J;2688422;F;South Region;A Level or Equivalent;0;120;Y;65.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013J;106588;F;Scotland;A Level or Equivalent;0;60;N;65.0;False;True;False;0.0;1.0;0.0;0.0;101.62603262335567;1.8798380430736086;0
