,code_module,code_presentation,id_student,gender,region,highest_education,num_of_prev_attempts,studied_credits,disability,final_result,imd_band_numeric,age_0-35,age_35-55,age_55<=,weighted_grade,pass_rate,exam_taken,exam_score_filled,date,sum_click
22935,FFF,2013B,514096,M,South Region,A Level or Equivalent,0,60,N,Fail,75.0,True,False,False,0.0,0.1666666666666666,0.0,0.0,49.73245614035088,1.5996052631578948
22936,FFF,2013B,514580,F,East Midlands Region,A Level or Equivalent,0,120,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,82.03325152259038,3.533584685676669
22937,FFF,2013B,514605,M,East Midlands Region,Lower Than A Level,1,180,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22938,FFF,2013B,514675,M,South West Region,A Level or Equivalent,0,180,N,Pass,75.0,True,False,False,0.0,0.8333333333333334,0.0,0.0,75.16585170608212,3.3878067378499206
22939,FFF,2013B,514756,F,West Midlands Region,A Level or Equivalent,0,90,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,114.6567140994521,3.2329478118083816
22940,FFF,2013B,514903,M,East Midlands Region,A Level or Equivalent,0,150,Y,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,107.41713722943912,3.643964731883152
22941,FFF,2013B,514913,M,Yorkshire Region,Lower Than A Level,0,120,Y,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22942,FFF,2013B,514969,M,North Region,A Level or Equivalent,1,300,N,Pass,15.0,True,False,False,0.0,1.0,0.0,0.0,101.938562226729,4.298381758419261
22943,FFF,2013B,515070,M,London Region,Lower Than A Level,1,180,N,Fail,5.0,True,False,False,0.0,0.7267809384877219,0.0,0.0,16.880408653846153,2.7157451923076925
22944,FFF,2013B,515370,M,North Western Region,Lower Than A Level,0,210,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22945,FFF,2013B,515844,M,South Region,Lower Than A Level,1,120,N,Fail,85.0,True,False,False,0.0,0.0833333333333333,0.0,0.0,50.38552365972641,2.573354590756898
22946,FFF,2013B,515938,M,Ireland,HE Qualification,0,90,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,83.18644078851065,4.597840694077155
22947,FFF,2013B,516222,M,North Region,Lower Than A Level,1,180,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22948,FFF,2013B,516435,M,Ireland,A Level or Equivalent,0,60,N,Fail,15.0,True,False,False,0.0,0.3333333333333333,0.0,0.0,70.77200439660972,3.704395072913976
22949,FFF,2013B,516519,M,London Region,Lower Than A Level,1,150,Y,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22950,FFF,2013B,517062,F,South Region,A Level or Equivalent,0,60,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22951,FFF,2013B,517195,M,London Region,Lower Than A Level,1,120,N,Fail,25.0,True,False,False,0.0,1.0,0.0,0.0,112.44334879372693,3.690140244215249
22952,FFF,2013B,517269,M,Yorkshire Region,Lower Than A Level,1,180,Y,Pass,5.0,False,True,False,0.0,1.0,0.0,0.0,106.14041701861638,3.8856600448938305
22953,FFF,2013B,517349,M,Yorkshire Region,A Level or Equivalent,0,120,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22954,FFF,2013B,517362,M,South West Region,No Formal quals,1,120,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22955,FFF,2013B,517486,M,Yorkshire Region,Lower Than A Level,0,60,N,Fail,15.0,True,False,False,0.0,0.0833333333333333,0.0,0.0,12.329577285459637,2.210701553348612
22956,FFF,2013B,517569,M,North Western Region,A Level or Equivalent,0,60,N,Pass,15.0,True,False,False,0.0,0.75,0.0,0.0,111.15210938051848,4.317901038355584
22957,FFF,2013B,517850,F,North Region,Lower Than A Level,1,210,Y,Fail,5.0,True,False,False,0.0,0.8333333333333334,0.0,0.0,87.15449001693518,5.0058593112233964
22958,FFF,2013B,518288,M,North Western Region,A Level or Equivalent,0,120,N,Fail,55.0,True,False,False,0.0,0.0833333333333333,0.0,0.0,19.57060185185185,4.018518518518518
22959,FFF,2013B,518385,M,London Region,Lower Than A Level,1,180,Y,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22960,FFF,2013B,518412,F,North Western Region,A Level or Equivalent,0,120,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,85.69858469559581,4.161776398335315
22961,FFF,2013B,518771,M,Wales,Lower Than A Level,1,120,N,Fail,25.0,True,False,False,0.0,0.0833333333333333,0.0,0.0,34.306560106560106,2.297080697080697
22962,FFF,2013B,518831,F,South West Region,Lower Than A Level,0,60,N,Pass,35.0,True,False,False,0.0,1.0,0.0,0.0,65.80823923043984,2.712421326480661
22963,FFF,2013B,519155,M,East Anglian Region,Lower Than A Level,1,120,Y,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22964,FFF,2013B,519472,M,West Midlands Region,A Level or Equivalent,0,60,N,Pass,35.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,102.07830411280978,5.206476466088444
22965,FFF,2013B,519500,M,South East Region,Lower Than A Level,0,120,Y,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22966,FFF,2013B,519510,M,South Region,Lower Than A Level,0,120,N,Pass,35.0,True,False,False,0.0,0.75,0.0,0.0,115.56341116686752,3.2202803843893624
22967,FFF,2013B,519540,M,East Anglian Region,A Level or Equivalent,0,60,N,Fail,95.0,False,True,False,0.0,0.1666666666666666,0.0,0.0,28.19212962962963,4.096682098765432
22968,FFF,2013B,519600,F,London Region,A Level or Equivalent,0,90,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22969,FFF,2013B,519715,M,Scotland,A Level or Equivalent,1,120,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,107.52456895028372,3.1847292238250247
22970,FFF,2013B,519936,M,North Western Region,Lower Than A Level,0,150,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,111.31111779685368,4.128289452483001
22971,FFF,2013B,519969,F,West Midlands Region,Lower Than A Level,0,60,N,Fail,5.0,False,True,False,0.0,0.6666666666666666,0.0,0.0,89.76244727223909,4.915597129081189
22972,FFF,2013B,520061,M,North Region,Lower Than A Level,0,120,N,Withdrawn,47.11549456832475,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
22973,FFF,2013B,520073,M,East Anglian Region,Lower Than A Level,1,180,N,Fail,45.0,True,False,False,0.0,0.25,0.0,0.0,45.89058015450766,2.279163272346128
22974,FFF,2013B,520082,M,Wales,A Level or Equivalent,0,60,N,Pass,75.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,72.04812892561145,2.9830642193222228
22975,FFF,2013B,520097,M,London Region,HE Qualification,0,120,N,Distinction,15.0,True,False,False,0.0,1.0,0.0,0.0,83.64609928570366,3.659326695463183
22976,FFF,2013B,520153,F,West Midlands Region,Lower Than A Level,0,400,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22977,FFF,2013B,520187,M,South Region,Lower Than A Level,0,60,N,Pass,15.0,True,False,False,0.0,1.0,0.0,0.0,68.84181596759714,3.179583420071533
22978,FFF,2013B,520307,M,East Anglian Region,A Level or Equivalent,1,120,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22979,FFF,2013B,520360,F,South Region,HE Qualification,0,120,N,Withdrawn,55.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
22980,FFF,2013B,520525,M,North Region,A Level or Equivalent,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22981,FFF,2013B,520544,M,Wales,Lower Than A Level,0,120,N,Fail,55.0,True,False,False,0.0,1.0,0.0,0.0,81.60164129707168,4.400130140481785
22982,FFF,2013B,520711,F,London Region,Lower Than A Level,0,120,N,Fail,15.0,True,False,False,0.0,0.1666666666666666,0.0,0.0,16.60758437620995,3.226587194571672
22983,FFF,2013B,520857,M,South East Region,A Level or Equivalent,1,120,N,Fail,65.0,True,False,False,0.0,0.0833333333333333,0.0,0.0,-1.0221812678062678,2.823431267806268
22984,FFF,2013B,520873,M,East Anglian Region,Lower Than A Level,0,120,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22985,FFF,2013B,521109,M,South Region,Lower Than A Level,1,180,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22986,FFF,2013B,521377,M,Ireland,A Level or Equivalent,0,150,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22987,FFF,2013B,521526,M,West Midlands Region,A Level or Equivalent,0,120,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,127.76519744560284,2.849152039016904
22988,FFF,2013B,522023,F,Scotland,HE Qualification,1,150,N,Fail,15.0,True,False,False,0.0,0.1666666666666666,0.0,0.0,11.066400339426655,2.559260111233795
22989,FFF,2013B,522433,F,Yorkshire Region,A Level or Equivalent,0,60,N,Fail,5.0,False,True,False,0.0,0.5,0.0,0.0,42.35808811066323,3.7018281655606016
22990,FFF,2013B,522479,M,London Region,Lower Than A Level,1,120,N,Fail,25.0,True,False,False,0.0,0.7267809384877219,0.0,0.0,2.111111111111111,1.1111111111111112
22991,FFF,2013B,522718,M,Yorkshire Region,Lower Than A Level,1,150,N,Pass,15.0,True,False,False,0.0,1.0,0.0,0.0,76.0240517262926,4.073122673295496
22992,FFF,2013B,522743,M,South West Region,Lower Than A Level,0,60,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,56.76181358779605,2.9224969009138326
22993,FFF,2013B,522850,M,Ireland,Lower Than A Level,0,120,N,Pass,47.11549456832475,True,False,False,0.0,1.0,0.0,0.0,92.46409655801926,3.5398655927611435
22994,FFF,2013B,522859,M,South East Region,A Level or Equivalent,0,60,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,107.57351579998296,3.029642767164304
22995,FFF,2013B,522862,M,Wales,A Level or Equivalent,1,180,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
22996,FFF,2013B,522923,M,North Western Region,Lower Than A Level,1,120,N,Pass,5.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,82.53188319918242,2.035859709655986
22997,FFF,2013B,523142,M,South Region,Lower Than A Level,1,120,N,Fail,35.0,True,False,False,0.0,1.0,0.0,0.0,142.59310657414105,4.99241840534944
22998,FFF,2013B,523335,M,Ireland,HE Qualification,0,60,N,Fail,55.0,True,False,False,0.0,1.0,0.0,0.0,84.39925681814091,3.4171153517685076
22999,FFF,2013B,523700,M,Scotland,A Level or Equivalent,0,90,N,Fail,35.0,True,False,False,0.0,0.75,0.0,0.0,81.94575562237327,3.270391449509096
23000,FFF,2013B,523833,M,East Midlands Region,Lower Than A Level,0,120,N,Pass,85.0,False,True,False,0.0,1.0,0.0,0.0,96.16950393233836,2.3817411247898654
23001,FFF,2013B,523841,M,Yorkshire Region,A Level or Equivalent,0,120,N,Fail,85.0,True,False,False,0.0,0.0833333333333333,0.0,0.0,49.35228835978835,2.61191798941799
23002,FFF,2013B,523940,M,North Western Region,A Level or Equivalent,0,60,N,Distinction,5.0,True,False,False,0.0,1.0,0.0,0.0,76.52713733194844,3.271912300670947
23003,FFF,2013B,524227,M,East Anglian Region,A Level or Equivalent,0,60,N,Pass,75.0,True,False,False,0.0,0.8333333333333334,0.0,0.0,103.5479807983628,3.338033949324272
23004,FFF,2013B,524361,M,Yorkshire Region,HE Qualification,1,180,N,Pass,15.0,True,False,False,0.0,1.0,0.0,0.0,121.449967058007,3.0930329141904505
23005,FFF,2013B,524377,F,South East Region,A Level or Equivalent,0,60,Y,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,110.20697605631264,3.8357786880326
23006,FFF,2013B,524431,F,South Region,A Level or Equivalent,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23007,FFF,2013B,524466,M,South Region,A Level or Equivalent,1,150,N,Pass,75.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,107.28838127356,4.5864964561630845
23008,FFF,2013B,524609,M,West Midlands Region,Lower Than A Level,1,120,N,Withdrawn,15.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
23009,FFF,2013B,524825,M,North Western Region,A Level or Equivalent,0,60,N,Pass,15.0,False,True,False,0.0,1.0,0.0,0.0,114.3921820887446,3.877977994227994
23010,FFF,2013B,524984,F,East Midlands Region,Lower Than A Level,0,120,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23011,FFF,2013B,525353,M,West Midlands Region,A Level or Equivalent,0,120,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23012,FFF,2013B,525412,M,Yorkshire Region,Lower Than A Level,0,60,N,Pass,35.0,True,False,False,0.0,1.0,0.0,0.0,83.99117222726194,4.249804095243182
23013,FFF,2013B,525469,M,North Region,Lower Than A Level,1,120,N,Pass,47.11549456832475,True,False,False,0.0,1.0,0.0,0.0,112.75131350959356,3.0866931598751313
23014,FFF,2013B,525490,M,East Midlands Region,A Level or Equivalent,0,120,N,Fail,75.0,True,False,False,0.0,0.25,0.0,0.0,33.001461352657,2.835766045548654
23015,FFF,2013B,525512,M,East Midlands Region,A Level or Equivalent,1,120,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,88.7495818446709,4.831616186176359
23016,FFF,2013B,525557,M,East Midlands Region,Lower Than A Level,1,180,N,Fail,15.0,True,False,False,0.0,0.7267809384877219,0.0,0.0,-4.0,2.8625
23017,FFF,2013B,525624,M,Yorkshire Region,HE Qualification,0,120,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,142.9460375440087,2.715813222926033
23018,FFF,2013B,525632,M,Ireland,A Level or Equivalent,1,210,N,Pass,47.11549456832475,False,True,False,0.0,1.0,0.0,0.0,75.44234231719453,3.1823319517834916
23019,FFF,2013B,525700,F,London Region,A Level or Equivalent,0,120,N,Distinction,15.0,True,False,False,0.0,1.0,0.0,0.0,85.77622651698768,3.7428272600345314
23020,FFF,2013B,526060,M,London Region,Lower Than A Level,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23021,FFF,2013B,526151,M,Ireland,A Level or Equivalent,1,150,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,113.7816171275566,2.314264462147293
23022,FFF,2013B,526303,M,Ireland,HE Qualification,1,120,N,Withdrawn,47.11549456832475,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23023,FFF,2013B,526356,M,Yorkshire Region,A Level or Equivalent,1,150,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23024,FFF,2013B,526417,F,London Region,A Level or Equivalent,0,60,N,Distinction,95.0,True,False,False,0.0,1.0,0.0,0.0,99.29230323624884,2.869028194477672
23025,FFF,2013B,526420,M,East Midlands Region,Lower Than A Level,0,120,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23026,FFF,2013B,526527,M,London Region,Lower Than A Level,0,60,N,Fail,25.0,True,False,False,0.0,0.0,0.0,0.0,6.06651936859693,2.2170066980316285
23027,FFF,2013B,526549,M,South Region,A Level or Equivalent,1,180,N,Pass,75.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,96.44834529396512,2.6527958940441705
23028,FFF,2013B,526551,M,East Anglian Region,A Level or Equivalent,0,60,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,109.79805437846616,3.297502370766031
23029,FFF,2013B,526559,F,London Region,Lower Than A Level,1,180,N,Pass,15.0,True,False,False,0.0,1.0,0.0,0.0,131.9940462665755,4.485447861952634
23030,FFF,2013B,526589,M,East Anglian Region,Lower Than A Level,1,120,N,Fail,95.0,False,True,False,0.0,1.0,0.0,0.0,110.38473310514144,4.391823337686453
23031,FFF,2013B,526761,F,South East Region,A Level or Equivalent,0,60,N,Fail,65.0,True,False,False,0.0,0.25,0.0,0.0,63.00904599335763,2.567372513306737
23032,FFF,2013B,526818,M,North Western Region,Lower Than A Level,0,60,N,Pass,15.0,True,False,False,0.0,1.0,0.0,0.0,93.94094178757211,4.593737514855532
23033,FFF,2013B,526819,M,London Region,A Level or Equivalent,1,150,N,Fail,15.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,125.0439982594238,4.804220247837269
23034,FFF,2013B,526896,M,Wales,Lower Than A Level,0,60,Y,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,87.71021015316609,2.475130075445839
23035,FFF,2013B,526927,M,Scotland,A Level or Equivalent,0,120,N,Pass,15.0,True,False,False,0.0,0.8333333333333334,0.0,0.0,131.34916408377947,2.963492892225924
23036,FFF,2013B,526980,M,East Anglian Region,Lower Than A Level,0,60,N,Fail,55.0,True,False,False,0.0,0.5,0.0,0.0,71.63474996302558,3.740207246585363
23037,FFF,2013B,527225,F,Ireland,HE Qualification,0,120,N,Pass,47.11549456832475,True,False,False,0.0,1.0,0.0,0.0,91.7435336810051,3.5468717055777184
23038,FFF,2013B,527505,M,South West Region,Lower Than A Level,0,90,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23039,FFF,2013B,527601,F,West Midlands Region,Lower Than A Level,0,60,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23040,FFF,2013B,527622,M,North Western Region,Lower Than A Level,0,60,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,87.57854026254752,1.9261757252199725
23041,FFF,2013B,527685,M,South Region,Lower Than A Level,1,120,Y,Fail,55.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,75.21169808201059,6.05323998917749
23042,FFF,2013B,527744,F,Wales,A Level or Equivalent,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23043,FFF,2013B,527927,M,North Region,Lower Than A Level,1,180,N,Withdrawn,47.11549456832475,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
23044,FFF,2013B,527991,M,South East Region,A Level or Equivalent,1,120,N,Fail,85.0,True,False,False,0.0,0.25,0.0,0.0,54.44848968884733,3.606387979845203
23045,FFF,2013B,528071,M,Yorkshire Region,Lower Than A Level,0,60,Y,Withdrawn,5.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
23046,FFF,2013B,528075,M,London Region,A Level or Equivalent,0,60,N,Distinction,75.0,True,False,False,0.0,1.0,0.0,0.0,91.68793456563364,3.376944593147965
23047,FFF,2013B,528264,M,Yorkshire Region,A Level or Equivalent,1,120,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23048,FFF,2013B,528270,F,South West Region,Lower Than A Level,0,180,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23049,FFF,2013B,528302,M,North Region,Lower Than A Level,0,90,N,Fail,5.0,True,False,False,0.0,0.7267809384877219,0.0,0.0,22.75,2.5384615384615383
23050,FFF,2013B,528351,M,North Western Region,A Level or Equivalent,1,120,N,Distinction,45.0,True,False,False,0.0,1.0,0.0,0.0,87.00377919902135,3.83444857996427
23051,FFF,2013B,528424,M,Yorkshire Region,A Level or Equivalent,0,60,N,Fail,5.0,False,True,False,0.0,0.1666666666666666,0.0,0.0,26.50436063175789,2.3126193441261935
23052,FFF,2013B,528509,M,West Midlands Region,HE Qualification,0,60,N,Fail,65.0,False,True,False,0.0,1.0,0.0,0.0,102.44000283925872,3.391926739973415
23053,FFF,2013B,528517,M,South Region,A Level or Equivalent,0,60,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,99.61292076659724,3.138557830068525
23054,FFF,2013B,528662,M,East Midlands Region,Lower Than A Level,0,60,N,Fail,25.0,True,False,False,0.0,0.5,0.0,0.0,52.97795737198021,3.787511593502083
23055,FFF,2013B,528713,M,London Region,Lower Than A Level,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23056,FFF,2013B,528734,M,South East Region,Lower Than A Level,1,120,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,97.23073709819744,3.9698810735653063
23057,FFF,2013B,528782,M,Yorkshire Region,A Level or Equivalent,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23058,FFF,2013B,528879,M,Yorkshire Region,A Level or Equivalent,0,120,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23059,FFF,2013B,528992,M,South Region,A Level or Equivalent,0,90,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,93.65888745877233,4.27522510782761
23060,FFF,2013B,528996,F,North Western Region,No Formal quals,0,120,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
23061,FFF,2013B,529030,M,London Region,A Level or Equivalent,1,120,N,Pass,35.0,True,False,False,0.0,1.0,0.0,0.0,66.32017576077043,3.1052953562934893
23062,FFF,2013B,529097,M,South West Region,A Level or Equivalent,0,60,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,74.86144546579662,2.470119141904286
23063,FFF,2013B,529175,M,North Western Region,Lower Than A Level,0,60,N,Fail,65.0,False,True,False,0.0,0.6666666666666666,0.0,0.0,81.20216975615352,3.867796816392075
23064,FFF,2013B,529240,M,Scotland,A Level or Equivalent,1,120,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,98.04951191551324,2.5657707123780877
23065,FFF,2013B,529277,M,North Western Region,A Level or Equivalent,1,120,N,Withdrawn,5.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
23066,FFF,2013B,529297,M,West Midlands Region,HE Qualification,0,60,N,Pass,35.0,True,False,False,0.0,0.9166666666666666,0.0,0.0,72.74468918712509,3.7547123985814
23067,FFF,2013B,529349,F,East Anglian Region,A Level or Equivalent,1,150,N,Distinction,85.0,True,False,False,0.0,1.0,0.0,0.0,109.93177808752948,4.176359473841114
23068,FFF,2013B,529366,M,West Midlands Region,Lower Than A Level,0,150,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,85.11272713792579,3.6929542123359376
23069,FFF,2013B,529381,M,London Region,Lower Than A Level,0,60,N,Withdrawn,35.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
23070,FFF,2013B,529412,M,East Midlands Region,Lower Than A Level,1,180,N,Fail,85.0,True,False,False,0.0,0.25,0.0,0.0,40.608966973886325,3.3972494239631335
23071,FFF,2013B,529486,M,East Midlands Region,Lower Than A Level,0,90,N,Pass,65.0,False,True,False,0.0,1.0,0.0,0.0,85.85156842512004,3.3201795525026347
23072,FFF,2013B,529493,M,East Anglian Region,A Level or Equivalent,0,60,Y,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,97.57955868921806,4.216822100810185
23073,FFF,2013B,529561,M,South Region,A Level or Equivalent,0,120,N,Distinction,95.0,True,False,False,0.0,1.0,0.0,0.0,91.12707266343824,3.646937520057529
23074,FFF,2013B,529563,M,South Region,A Level or Equivalent,0,120,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,104.722108426704,3.781776355953988
23075,FFF,2013B,529565,M,South West Region,A Level or Equivalent,0,120,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,92.98364899358953,3.172292890206942
23076,FFF,2013B,529566,M,South Region,A Level or Equivalent,0,120,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,111.64718141400076,3.5424966974884566
23077,FFF,2013B,529567,M,South Region,A Level or Equivalent,0,120,N,Distinction,95.0,True,False,False,0.0,1.0,0.0,0.0,112.10414346518178,3.646337632275132
23078,FFF,2013B,529569,F,London Region,No Formal quals,0,120,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,108.24204419597642,4.450546903839743
